otu_id	^ot:ottTaxonName	^ot:ottId	^ncbi:taxon	^ncbi:accession	^physcraper:last_blasted	^physcraper:ingroup	^physcraper:status	^ot:originalLabel	^ncbi:title	^physcraper:in_current_aln
otu252394	Homo sapiens	770315	9606	-	None	False	original	Homo_sapiens	-	True
otu252393	Epicrionops marmoratus	498529	194403	-	None	True	deleted from tree in reconciliation	Epicrionops_marmoratus	-	False
otu252392	Epicrionops niger	1034980	650640	-	None	True	deleted from tree in reconciliation	Epicrionops_niger	-	False
otu252391	Rhinatrema bivittatum	498516	194408	-	None	True	original	Rhinatrema_bivittatum	-	True
otu252388	Ichthyophis tricolor	227115	194527	-	None	True	deleted from tree in reconciliation	Ichthyophis_tricolor	-	False
otu252387	Ichthyophis orthoplicatus	377557	194414	-	None	True	original	Ichthyophis_orthoplicatus	-	True
otu252386	Ichthyophis glutinosus	377548	194415	-	None	True	original	Ichthyophis_glutinosus	-	True
otu252384	Ichthyophis bannanicus	639649	8453	-	None	True	original	Ichthyophis_bannanicus	-	True
otu252385	Caudacaecilia asplenia	831466	420444	-	None	True	original	Caudacaecilia_asplenia	-	True
otu252389	Ichthyophis bombayensis	1006491	406260	-	None	True	deleted from tree in reconciliation	Ichthyophis_bombayensis	-	False
otu252390	Uraeotyphlus narayani	498527	194402	-	None	True	original	Uraeotyphlus_narayani	-	True
otu252381	Scolecomorphus vittatus	927973	261001	-	None	True	original	Scolecomorphus_vittatus	-	True
otu252382	Scolecomorphus uluguruensis	927975	261000	-	None	True	original	Scolecomorphus_uluguruensis	-	True
otu252383	Crotaphatrema tchabalmbaboensis	3617816	0	-	None	True	deleted from tree in reconciliation	Crotaphatrema_tchabalmbaboensis	-	False
otu252377	Boulengerula taitana	42297	102246	-	None	True	original	Boulengerula_taitana	-	True
otu252378	Boulengerula uluguruensis	540094	356194	-	None	True	original	Boulengerula_uluguruensis	-	True
otu252379	Boulengerula boulengeri	568509	260983	-	None	True	original	Boulengerula_boulengeri	-	True
otu252380	Herpele squalostoma	197735	118254	-	None	True	original	Herpele_squalostoma	-	True
otu252357	Schistometopum thomense	282218	420425	-	None	True	original	Schistometopum_thomense	-	True
otu252358	Schistometopum gregorii	568513	260982	-	None	True	original	Schistometopum_gregorii	-	True
otu252356	Gymnopis multiplicata	374602	449092	-	None	True	deleted from tree in reconciliation	Gymnopis_multiplicata	-	False
otu252355	Dermophis parviceps	923513	543902	-	None	True	deleted from tree in reconciliation	Dermophis_parviceps	-	False
otu252354	Dermophis oaxacae	1080069	377260	-	None	True	original	Dermophis_oaxacae	-	True
otu252353	Dermophis mexicanus	197730	118251	-	None	True	original	Dermophis_mexicanus	-	True
otu252359	Geotrypetes seraphini	283388	260995	-	None	True	original	Geotrypetes_seraphini	-	True
otu252361	Siphonops paulensis	346703	320580	-	None	True	original	Siphonops_paulensis	-	True
otu252360	Siphonops annulatus	254549	320579	-	None	True	original	Siphonops_annulatus	-	True
otu252362	Siphonops hardyi	346706	320581	-	None	True	deleted from tree in reconciliation	Siphonops_hardyi	-	False
otu252363	Luetkenotyphlus brasiliensis	346709	320582	-	None	True	original	Luetkenotyphlus_brasiliensis	-	True
otu252371	Gegeneophis ramaswamii	227120	194526	-	None	True	deleted from tree in reconciliation	Gegeneophis_ramaswamii	-	False
otu252370	Gegeneophis seshachari	152078	508865	-	None	True	deleted from tree in reconciliation	Gegeneophis_seshachari	-	False
otu252369	Hypogeophis rostratus	639657	8450	-	None	True	original	Hypogeophis_rostratus	-	True
otu252367	Grandisonia alternans	118051	8448	-	None	True	deleted from tree in reconciliation	Grandisonia_alternans	-	False
otu252366	Grandisonia brevis	353479	441555	-	None	True	deleted from tree in reconciliation	Grandisonia_brevis	-	False
otu252364	Grandisonia sechellensis	353471	441557	-	None	True	deleted from tree in reconciliation	Grandisonia_sechellensis	-	False
otu252365	Grandisonia larvata	353475	441556	-	None	True	deleted from tree in reconciliation	Grandisonia_larvata	-	False
otu252368	Praslinia cooperi	780047	420423	-	None	True	original	Praslinia_cooperi	-	True
otu252376	Chthonerpeton indistinctum	154777	420416	-	None	True	original	Chthonerpeton_indistinctum	-	True
otu252375	Typhlonectes natans	639644	8456	-	None	True	original	Typhlonectes_natans	-	True
otu252372	Oscaecilia ochrocephala	923515	543905	-	None	True	deleted from tree in reconciliation	Oscaecilia_ochrocephala	-	False
otu252373	Caecilia volcani	923510	543901	-	None	True	deleted from tree in reconciliation	Caecilia_volcani	-	False
otu252374	Caecilia tentaculata	540102	356198	-	None	True	original	Caecilia_tentaculata	-	True
otu252300	Siren lacertina	242638	307977	-	None	True	original	Siren_lacertina	-	True
otu252301	Siren intermedia	991553	8341	-	None	True	original	Siren_intermedia	-	True
otu252302	Pseudobranchus axanthus	242685	307979	-	None	True	deleted from tree in reconciliation	Pseudobranchus_axanthus	-	False
otu252303	Pseudobranchus striatus	242679	307978	-	None	True	deleted from tree in reconciliation	Pseudobranchus_striatus	-	False
otu252197	Amphiuma tridactylum	566034	8313	-	None	True	original	Amphiuma_tridactylum	-	True
otu252196	Amphiuma pholeter	401988	294361	-	None	True	original	Amphiuma_pholeter	-	True
otu252195	Amphiuma means	566026	8312	-	None	True	original	Amphiuma_means	-	True
otu252177	Karsenia koreana	893552	322013	-	None	True	original	Karsenia_koreana	-	True
otu252176	Phaeognathus hubrichti	319473	52110	-	None	True	original	Phaeognathus_hubrichti	-	True
otu252175	Desmognathus wrighti	964132	52108	-	None	True	original	Desmognathus_wrighti	-	True
otu252174	Desmognathus folkertsi	453546	279537	-	None	True	deleted from tree in reconciliation	Desmognathus_folkertsi	-	False
otu252173	Desmognathus quadramaculatus	964115	52105	-	None	True	original	Desmognathus_quadramaculatus	-	True
otu252172	Desmognathus marmoratus	893907	52102	-	None	True	deleted from tree in reconciliation	Desmognathus_marmoratus	-	False
otu252170	Desmognathus imitator	964104	52101	-	None	True	deleted from tree in reconciliation	Desmognathus_imitator	-	False
otu252171	Desmognathus aeneus	188622	52096	-	None	True	original	Desmognathus_aeneus	-	True
otu252161	Desmognathus ochrophaeus	964119	52104	-	None	True	deleted from tree in reconciliation	Desmognathus_ochrophaeus	-	False
otu252160	Desmognathus orestes	733895	179531	-	None	True	deleted from tree in reconciliation	Desmognathus_orestes	-	False
otu252162	Desmognathus ocoee	306162	179530	-	None	True	deleted from tree in reconciliation	Desmognathus_ocoee	-	False
otu252159	Desmognathus apalachicolae	534313	43046	-	None	True	deleted from tree in reconciliation	Desmognathus_apalachicolae	-	False
otu252158	Desmognathus conanti	22089	52099	-	None	True	deleted from tree in reconciliation	Desmognathus_conanti	-	False
otu252157	Desmognathus santeetlah	964109	52106	-	None	True	deleted from tree in reconciliation	Desmognathus_santeetlah	-	False
otu252166	Desmognathus planiceps	549600	407057	-	None	True	deleted from tree in reconciliation	Desmognathus_planiceps	-	False
otu252163	Desmognathus auriculatus	188621	52097	-	None	True	deleted from tree in reconciliation	Desmognathus_auriculatus	-	False
otu252164	Desmognathus fuscus	964106	52100	-	None	True	original	Desmognathus_fuscus	-	True
otu252165	Desmognathus welteri	893908	52107	-	None	True	deleted from tree in reconciliation	Desmognathus_welteri	-	False
otu252167	Desmognathus brimleyorum	22090	52098	-	None	True	original	Desmognathus_brimleyorum	-	True
otu252168	Desmognathus carolinensis	880990	179529	-	None	True	deleted from tree in reconciliation	Desmognathus_carolinensis	-	False
otu252169	Desmognathus monticola	964102	52103	-	None	True	original	Desmognathus_monticola	-	True
otu252183	Aneides aeneus	914891	154577	-	None	True	original	Aneides_aeneus	-	True
otu252182	Aneides hardii	366563	154580	-	None	True	original	Aneides_hardii	-	True
otu252181	Aneides lugubris	64142	57541	-	None	True	original	Aneides_lugubris	-	True
otu252180	Aneides flavipunctatus	459362	154579	-	None	True	original	Aneides_flavipunctatus	-	True
otu252179	Aneides vagrans	823670	336204	-	None	True	original	Aneides_vagrans	-	True
otu252178	Aneides ferreus	459361	154578	-	None	True	original	Aneides_ferreus	-	True
otu252184	Ensatina eschscholtzii	637537	57550	-	None	True	original	Ensatina_eschscholtzii	-	True
otu252192	Hydromantes platycephalus	637546	57556	-	None	True	original	Hydromantes_platycephalus	-	True
otu252193	Hydromantes brunus	637521	57553	-	None	True	original	Hydromantes_brunus	-	True
otu252194	Hydromantes shastae	342874	56707	-	None	True	original	Hydromantes_shastae	-	True
otu252191	Hydromantes genei	953923	36318	-	None	True	original	Hydromantes_genei	-	True
otu252188	Hydromantes supramontis	429633	37088	-	None	True	original	Hydromantes_supramontis	-	True
otu252189	Hydromantes flavus	637557	57554	-	None	True	original	Hydromantes_flavus	-	True
otu252190	Hydromantes imperialis	675243	482140	-	None	True	original	Hydromantes_imperialis	-	True
otu252185	Hydromantes ambrosii	953902	36317	-	None	True	original	Hydromantes_ambrosii	-	True
otu252186	Hydromantes italicus	637551	57555	-	None	True	original	Hydromantes_italicus	-	True
otu252187	Hydromantes strinatii	675246	482143	-	None	True	original	Hydromantes_strinatii	-	True
otu252154	Plethodon idahoensis	514892	270336	-	None	True	original	Plethodon_idahoensis	-	True
otu252155	Plethodon vandykei	144790	154592	-	None	True	original	Plethodon_vandykei	-	True
otu252156	Plethodon larselli	1088959	154584	-	None	True	original	Plethodon_larselli	-	True
otu252153	Plethodon neomexicanus	1088957	154585	-	None	True	original	Plethodon_neomexicanus	-	True
otu252151	Plethodon dunni	366506	154581	-	None	True	original	Plethodon_dunni	-	True
otu252152	Plethodon vehiculum	208584	154593	-	None	True	original	Plethodon_vehiculum	-	True
otu252150	Plethodon asupak	857405	292223	-	None	True	deleted from tree in reconciliation	Plethodon_asupak	-	False
otu252148	Plethodon elongatus	888213	46761	-	None	True	original	Plethodon_elongatus	-	True
otu252149	Plethodon stormi	208586	154590	-	None	True	deleted from tree in reconciliation	Plethodon_stormi	-	False
otu252142	Plethodon nettingi	841814	255925	-	None	True	original	Plethodon_nettingi	-	True
otu252141	Plethodon hubrichti	923033	141977	-	None	True	original	Plethodon_hubrichti	-	True
otu252139	Plethodon richmondi	732228	154588	-	None	True	original	Plethodon_richmondi	-	True
otu252140	Plethodon electromorphus	841816	255924	-	None	True	original	Plethodon_electromorphus	-	True
otu252143	Plethodon hoffmani	732218	154583	-	None	True	original	Plethodon_hoffmani	-	True
otu252146	Plethodon virginia	841818	255927	-	None	True	original	Plethodon_virginia	-	True
otu252145	Plethodon shenandoah	923023	141978	-	None	True	original	Plethodon_shenandoah	-	True
otu252144	Plethodon cinereus	923025	141976	-	None	True	original	Plethodon_cinereus	-	True
otu252147	Plethodon serratus	732226	154589	-	None	True	original	Plethodon_serratus	-	True
otu252138	Plethodon websteri	841808	255929	-	None	True	original	Plethodon_websteri	-	True
otu252133	Plethodon dorsalis	841810	255923	-	None	True	original	Plethodon_dorsalis	-	True
otu252132	Plethodon ventralis	128950	315413	-	None	True	original	Plethodon_ventralis	-	True
otu252134	Plethodon angusticlavius	229834	332578	-	None	True	original	Plethodon_angusticlavius	-	True
otu252135	Plethodon welleri	208597	154595	-	None	True	original	Plethodon_welleri	-	True
otu252137	Plethodon punctatus	841820	255926	-	None	True	original	Plethodon_punctatus	-	True
otu252136	Plethodon wehrlei	208594	154594	-	None	True	original	Plethodon_wehrlei	-	True
otu252131	Plethodon petraeus	366877	154587	-	None	True	original	Plethodon_petraeus	-	True
otu252115	Plethodon kentucki	942949	263673	-	None	True	original	Plethodon_kentucki	-	True
otu252114	Plethodon jordani	515340	8336	-	None	True	original	Plethodon_jordani	-	True
otu252113	Plethodon yonahlossee	515343	8337	-	None	True	original	Plethodon_yonahlossee	-	True
otu252112	Plethodon shermani	942942	263671	-	None	True	original	Plethodon_shermani	-	True
otu252107	Plethodon kisatchie	596896	332580	-	None	True	original	Plethodon_kisatchie	-	True
otu252106	Plethodon grobmani	145459	263675	-	None	True	original	Plethodon_grobmani	-	True
otu252105	Plethodon ocmulgee	162445	320952	-	None	True	original	Plethodon_ocmulgee	-	True
otu252104	Plethodon savannah	128940	315417	-	None	True	original	Plethodon_savannah	-	True
otu252108	Plethodon albagula	162448	320951	-	None	True	original	Plethodon_albagula	-	True
otu252109	Plethodon sequoyah	596892	332581	-	None	True	original	Plethodon_sequoyah	-	True
otu252110	Plethodon kiamichi	229842	332579	-	None	True	original	Plethodon_kiamichi	-	True
otu252111	Plethodon mississippi	128934	315419	-	None	True	deleted from tree in reconciliation	Plethodon_mississippi	-	False
otu252118	Plethodon caddoensis	162451	320950	-	None	True	original	Plethodon_caddoensis	-	True
otu252116	Plethodon fourchensis	732220	154582	-	None	True	original	Plethodon_fourchensis	-	True
otu252117	Plethodon ouachitae	385557	154586	-	None	True	original	Plethodon_ouachitae	-	True
otu252123	Plethodon glutinosus	534317	43042	-	None	True	original	Plethodon_glutinosus	-	True
otu252119	Plethodon cheoah	942947	263672	-	None	True	original	Plethodon_cheoah	-	True
otu252120	Plethodon aureolus	367241	263669	-	None	True	original	Plethodon_aureolus	-	True
otu252122	Plethodon cylindraceus	128947	315415	-	None	True	original	Plethodon_cylindraceus	-	True
otu252121	Plethodon teyahalee	208588	154591	-	None	True	original	Plethodon_teyahalee	-	True
otu252126	Plethodon chattahoochee	161611	263670	-	None	True	original	Plethodon_chattahoochee	-	True
otu252125	Plethodon chlorobryonis	57750	159184	-	None	True	original	Plethodon_chlorobryonis	-	True
otu252124	Plethodon variolatus	162442	320953	-	None	True	original	Plethodon_variolatus	-	True
otu252129	Plethodon montanus	128931	315418	-	None	True	original	Plethodon_montanus	-	True
otu252130	Plethodon metcalfi	128944	315414	-	None	True	original	Plethodon_metcalfi	-	True
otu252128	Plethodon amplus	128937	315416	-	None	True	original	Plethodon_amplus	-	True
otu252127	Plethodon meridianus	942954	263674	-	None	True	original	Plethodon_meridianus	-	True
otu252103	Hemidactylium scutatum	1045853	291265	-	None	True	original	Hemidactylium_scutatum	-	True
otu252093	Eurycea tynerensis	953982	271175	-	None	True	deleted from tree in reconciliation	Eurycea_tynerensis	-	False
otu252094	Eurycea spelaea	133636	147909	-	None	True	deleted from tree in reconciliation	Eurycea_spelaea	-	False
otu252095	Eurycea multiplicata	839995	147893	-	None	True	original	Eurycea_multiplicata	-	True
otu252092	Haideotriton wallacei	133633	147907	-	None	True	deleted from tree in reconciliation	Haideotriton_wallacei	-	False
otu252091	Eurycea lucifuga	955615	422567	-	None	True	original	Eurycea_lucifuga	-	True
otu252090	Eurycea longicauda	534299	43044	-	None	True	original	Eurycea_longicauda	-	True
otu252089	Eurycea cirrigera	269532	332575	-	None	True	original	Eurycea_cirrigera	-	True
otu252086	Eurycea junaluska	229855	332577	-	None	True	original	Eurycea_junaluska	-	True
otu252085	Eurycea aquatica	229858	332574	-	None	True	original	Eurycea_aquatica	-	True
otu252087	Eurycea bislineata	541564	134758	-	None	True	original	Eurycea_bislineata	-	True
otu252088	Eurycea wilderae	319476	52111	-	None	True	deleted from tree in reconciliation	Eurycea_wilderae	-	False
otu252084	Eurycea quadridigitata	839989	147899	-	None	True	original	Eurycea_quadridigitata	-	True
otu252079	Eurycea rathbuni	133628	147900	-	None	True	deleted from tree in reconciliation	Eurycea_rathbuni	-	False
otu252080	Eurycea waterlooensis	901649	148412	-	None	True	deleted from tree in reconciliation	Eurycea_waterlooensis	-	False
otu252074	Eurycea pterophila	839990	147898	-	None	True	deleted from tree in reconciliation	Eurycea_pterophila	-	False
otu252073	Eurycea tridentifera	133629	147903	-	None	True	deleted from tree in reconciliation	Eurycea_tridentifera	-	False
otu252072	Eurycea latitans	839997	147891	-	None	True	deleted from tree in reconciliation	Eurycea_latitans	-	False
otu252075	Eurycea neotenes	839991	147897	-	None	True	original	Eurycea_neotenes	-	True
otu252076	Eurycea nana	839993	147895	-	None	True	original	Eurycea_nana	-	True
otu252077	Eurycea sosorum	133627	147901	-	None	True	deleted from tree in reconciliation	Eurycea_sosorum	-	False
otu252078	Eurycea troglodytes	133632	147904	-	None	True	deleted from tree in reconciliation	Eurycea_troglodytes	-	False
otu252081	Eurycea chisholmensis	839998	147890	-	None	True	deleted from tree in reconciliation	Eurycea_chisholmensis	-	False
otu252082	Eurycea tonkawae	133630	147902	-	None	True	original	Eurycea_tonkawae	-	True
otu252083	Eurycea naufragia	839992	147896	-	None	True	deleted from tree in reconciliation	Eurycea_naufragia	-	False
otu252096	Urspelerpes brucei	149923	698029	-	None	True	original	Urspelerpes_brucei	-	True
otu252101	Gyrinophilus gulolineatus	790878	505960	-	None	True	original	Gyrinophilus_gulolineatus	-	True
otu252100	Gyrinophilus palleucus	790871	505961	-	None	True	original	Gyrinophilus_palleucus	-	True
otu252102	Gyrinophilus porphyriticus	1017696	134760	-	None	True	original	Gyrinophilus_porphyriticus	-	True
otu252097	Pseudotriton montanus	401642	324349	-	None	True	original	Pseudotriton_montanus	-	True
otu252098	Pseudotriton ruber	1017693	134762	-	None	True	original	Pseudotriton_ruber	-	True
otu252099	Stereochilus marginatus	1045842	291263	-	None	True	original	Stereochilus_marginatus	-	True
otu251969	Bolitoglossa rufescens	999154	266518	-	None	True	deleted from tree in reconciliation	Bolitoglossa_rufescens	-	False
otu251968	Bolitoglossa occidentalis	999156	266512	-	None	True	deleted from tree in reconciliation	Bolitoglossa_occidentalis	-	False
otu251966	Bolitoglossa flaviventris	962034	129238	-	None	True	deleted from tree in reconciliation	Bolitoglossa_flaviventris	-	False
otu251965	Bolitoglossa odonnelli	248365	129242	-	None	True	deleted from tree in reconciliation	Bolitoglossa_odonnelli	-	False
otu251964	Bolitoglossa mexicana	391973	116049	-	None	True	original	Bolitoglossa_mexicana	-	True
otu251961	Bolitoglossa striatula	588271	129244	-	None	True	deleted from tree in reconciliation	Bolitoglossa_striatula	-	False
otu251960	Bolitoglossa mombachoensis	281882	206601	-	None	True	deleted from tree in reconciliation	Bolitoglossa_mombachoensis	-	False
otu251962	Bolitoglossa yucatana	588272	129245	-	None	True	deleted from tree in reconciliation	Bolitoglossa_yucatana	-	False
otu251963	Bolitoglossa lignicolor	588275	129240	-	None	True	deleted from tree in reconciliation	Bolitoglossa_lignicolor	-	False
otu251967	Bolitoglossa platydactyla	588274	129243	-	None	True	deleted from tree in reconciliation	Bolitoglossa_platydactyla	-	False
otu251970	Bolitoglossa hartwegi	962033	129239	-	None	True	deleted from tree in reconciliation	Bolitoglossa_hartwegi	-	False
otu251928	Bolitoglossa lincolni	422042	266509	-	None	True	deleted from tree in reconciliation	Bolitoglossa_lincolni	-	False
otu251929	Bolitoglossa franklini	422050	266508	-	None	True	deleted from tree in reconciliation	Bolitoglossa_franklini	-	False
otu251927	Bolitoglossa decora	422061	266504	-	None	True	deleted from tree in reconciliation	Bolitoglossa_decora	-	False
otu251925	Bolitoglossa longissima	999158	266510	-	None	True	deleted from tree in reconciliation	Bolitoglossa_longissima	-	False
otu251926	Bolitoglossa porrasorum	999160	266516	-	None	True	deleted from tree in reconciliation	Bolitoglossa_porrasorum	-	False
otu251920	Bolitoglossa dunni	422070	266506	-	None	True	deleted from tree in reconciliation	Bolitoglossa_dunni	-	False
otu251919	Bolitoglossa diaphora	422058	266505	-	None	True	deleted from tree in reconciliation	Bolitoglossa_diaphora	-	False
otu251918	Bolitoglossa conanti	422053	266503	-	None	True	deleted from tree in reconciliation	Bolitoglossa_conanti	-	False
otu251917	Bolitoglossa carri	422052	266500	-	None	True	deleted from tree in reconciliation	Bolitoglossa_carri	-	False
otu251921	Bolitoglossa flavimembris	422062	266507	-	None	True	deleted from tree in reconciliation	Bolitoglossa_flavimembris	-	False
otu251922	Bolitoglossa morio	588276	129241	-	None	True	deleted from tree in reconciliation	Bolitoglossa_morio	-	False
otu251923	Bolitoglossa synoria	371695	266525	-	None	True	deleted from tree in reconciliation	Bolitoglossa_synoria	-	False
otu251924	Bolitoglossa celaque	422051	266501	-	None	True	deleted from tree in reconciliation	Bolitoglossa_celaque	-	False
otu251938	Bolitoglossa dofleini	962029	129236	-	None	True	deleted from tree in reconciliation	Bolitoglossa_dofleini	-	False
otu251939	Bolitoglossa alvaradoi	723896	266498	-	None	True	deleted from tree in reconciliation	Bolitoglossa_alvaradoi	-	False
otu251937	Bolitoglossa engelhardti	962021	129237	-	None	True	deleted from tree in reconciliation	Bolitoglossa_engelhardti	-	False
otu251936	Bolitoglossa rostrata	999161	266517	-	None	True	deleted from tree in reconciliation	Bolitoglossa_rostrata	-	False
otu251935	Bolitoglossa helmrichi	978111	294359	-	None	True	original	Bolitoglossa_helmrichi	-	True
otu251934	Bolitoglossa oaxacensis	1041726	188101	-	None	True	deleted from tree in reconciliation	Bolitoglossa_oaxacensis	-	False
otu251933	Bolitoglossa macrinii	516462	187969	-	None	True	deleted from tree in reconciliation	Bolitoglossa_macrinii	-	False
otu251930	Bolitoglossa riletti	1093539	187970	-	None	True	deleted from tree in reconciliation	Bolitoglossa_riletti	-	False
otu251931	Bolitoglossa hermosa	516464	187968	-	None	True	deleted from tree in reconciliation	Bolitoglossa_hermosa	-	False
otu251932	Bolitoglossa zapoteca	1041727	188102	-	None	True	deleted from tree in reconciliation	Bolitoglossa_zapoteca	-	False
otu251957	Bolitoglossa pesrubra	313002	116189	-	None	True	deleted from tree in reconciliation	Bolitoglossa_pesrubra	-	False
otu251958	Bolitoglossa gracilis	391972	116048	-	None	True	deleted from tree in reconciliation	Bolitoglossa_gracilis	-	False
otu251959	Bolitoglossa subpalmata	515346	8334	-	None	True	deleted from tree in reconciliation	Bolitoglossa_subpalmata	-	False
otu251956	Bolitoglossa cerroensis	99026	107962	-	None	True	deleted from tree in reconciliation	Bolitoglossa_cerroensis	-	False
otu251955	Bolitoglossa epimela	392008	116047	-	None	True	deleted from tree in reconciliation	Bolitoglossa_epimela	-	False
otu251954	Bolitoglossa marmorea	64117	57548	-	None	True	deleted from tree in reconciliation	Bolitoglossa_marmorea	-	False
otu251953	Bolitoglossa sooyorum	919881	521383	-	None	True	deleted from tree in reconciliation	Bolitoglossa_sooyorum	-	False
otu251952	Bolitoglossa minutula	917819	116050	-	None	True	deleted from tree in reconciliation	Bolitoglossa_minutula	-	False
otu251944	Bolitoglossa medemi	999159	266511	-	None	True	deleted from tree in reconciliation	Bolitoglossa_medemi	-	False
otu251945	Bolitoglossa adspersa	962030	129235	-	None	True	deleted from tree in reconciliation	Bolitoglossa_adspersa	-	False
otu251942	Bolitoglossa peruviana	999172	266515	-	None	True	deleted from tree in reconciliation	Bolitoglossa_peruviana	-	False
otu251943	Bolitoglossa altamazonica	723885	266497	-	None	True	deleted from tree in reconciliation	Bolitoglossa_altamazonica	-	False
otu251941	Bolitoglossa equatoriana	954274	367835	-	None	True	deleted from tree in reconciliation	Bolitoglossa_equatoriana	-	False
otu251940	Bolitoglossa palmata	999157	266513	-	None	True	deleted from tree in reconciliation	Bolitoglossa_palmata	-	False
otu251947	Bolitoglossa biseriata	723895	266499	-	None	True	deleted from tree in reconciliation	Bolitoglossa_biseriata	-	False
otu251946	Bolitoglossa sima	371694	266520	-	None	True	deleted from tree in reconciliation	Bolitoglossa_sima	-	False
otu251948	Bolitoglossa paraensis	999171	266514	-	None	True	deleted from tree in reconciliation	Bolitoglossa_paraensis	-	False
otu251950	Bolitoglossa schizodactyla	999155	266519	-	None	True	deleted from tree in reconciliation	Bolitoglossa_schizodactyla	-	False
otu251949	Bolitoglossa colonnea	422057	266502	-	None	True	deleted from tree in reconciliation	Bolitoglossa_colonnea	-	False
otu251951	Bolitoglossa robusta	919885	521382	-	None	True	deleted from tree in reconciliation	Bolitoglossa_robusta	-	False
otu251989	Pseudoeurycea werleri	225870	164033	-	None	True	deleted from tree in reconciliation	Pseudoeurycea_werleri	-	False
otu251988	Pseudoeurycea obesa	866655	312722	-	None	True	deleted from tree in reconciliation	Pseudoeurycea_obesa	-	False
otu251987	Pseudoeurycea conanti	46155	187959	-	None	True	deleted from tree in reconciliation	Pseudoeurycea_conanti	-	False
otu251990	Pseudoeurycea mystax	93743	164027	-	None	True	deleted from tree in reconciliation	Pseudoeurycea_mystax	-	False
otu251991	Pseudoeurycea nigromaculata	516458	187965	-	None	True	deleted from tree in reconciliation	Pseudoeurycea_nigromaculata	-	False
otu251994	Pseudoeurycea ruficauda	449287	253252	-	None	True	deleted from tree in reconciliation	Pseudoeurycea_ruficauda	-	False
otu251993	Pseudoeurycea juarezi	749319	164024	-	None	True	deleted from tree in reconciliation	Pseudoeurycea_juarezi	-	False
otu251992	Pseudoeurycea saltator	1070267	164029	-	None	True	deleted from tree in reconciliation	Pseudoeurycea_saltator	-	False
otu251995	Pseudoeurycea unguidentis	247346	164032	-	None	True	deleted from tree in reconciliation	Pseudoeurycea_unguidentis	-	False
otu252000	Lineatriton orchileucos	720481	1708627	-	None	True	deleted from tree in reconciliation	Lineatriton_orchileucos	-	False
otu251999	Lineatriton lineolus	749323	1708625	-	None	True	deleted from tree in reconciliation	Lineatriton_lineolus	-	False
otu251996	Pseudoeurycea leprosa	749318	164025	-	None	True	deleted from tree in reconciliation	Pseudoeurycea_leprosa	-	False
otu251997	Pseudoeurycea firscheini	720476	388883	-	None	True	deleted from tree in reconciliation	Pseudoeurycea_firscheini	-	False
otu251998	Pseudoeurycea lynchi	225863	164034	-	None	True	deleted from tree in reconciliation	Pseudoeurycea_lynchi	-	False
otu251985	Ixalotriton niger	46157	187952	-	None	True	deleted from tree in reconciliation	Ixalotriton_niger	-	False
otu251984	Ixalotriton parvus	318628	188534	-	None	True	deleted from tree in reconciliation	Ixalotriton_parvus	-	False
otu251986	Pseudoeurycea rex	516456	187966	-	None	True	original	Pseudoeurycea_rex	-	True
otu251973	Pseudoeurycea exspectata	516452	187960	-	None	True	deleted from tree in reconciliation	Pseudoeurycea_exspectata	-	False
otu251972	Pseudoeurycea goebeli	516447	187963	-	None	True	deleted from tree in reconciliation	Pseudoeurycea_goebeli	-	False
otu251971	Pseudoeurycea brunnata	46165	187957	-	None	True	deleted from tree in reconciliation	Pseudoeurycea_brunnata	-	False
otu251974	Pseudoeurycea anitae	46169	187955	-	None	True	deleted from tree in reconciliation	Pseudoeurycea_anitae	-	False
otu251975	Pseudoeurycea cochranae	749324	164023	-	None	True	deleted from tree in reconciliation	Pseudoeurycea_cochranae	-	False
otu251977	Pseudoeurycea gadovii	914271	187961	-	None	True	deleted from tree in reconciliation	Pseudoeurycea_gadovii	-	False
otu251976	Pseudoeurycea melanomolga	516460	187964	-	None	True	deleted from tree in reconciliation	Pseudoeurycea_melanomolga	-	False
otu251980	Pseudoeurycea longicauda	93744	164026	-	None	True	deleted from tree in reconciliation	Pseudoeurycea_longicauda	-	False
otu251979	Pseudoeurycea altamontana	749326	164022	-	None	True	deleted from tree in reconciliation	Pseudoeurycea_altamontana	-	False
otu251978	Pseudoeurycea robertsi	1070293	164028	-	None	True	deleted from tree in reconciliation	Pseudoeurycea_robertsi	-	False
otu251981	Pseudoeurycea tenchalli	225874	164031	-	None	True	deleted from tree in reconciliation	Pseudoeurycea_tenchalli	-	False
otu251982	Pseudoeurycea smithi	225872	164030	-	None	True	deleted from tree in reconciliation	Pseudoeurycea_smithi	-	False
otu251983	Pseudoeurycea papenfussi	866641	312721	-	None	True	deleted from tree in reconciliation	Pseudoeurycea_papenfussi	-	False
otu252007	Pseudoeurycea galeanae	516449	187962	-	None	True	deleted from tree in reconciliation	Pseudoeurycea_galeanae	-	False
otu252006	Pseudoeurycea scandens	516454	187967	-	None	True	deleted from tree in reconciliation	Pseudoeurycea_scandens	-	False
otu252008	Pseudoeurycea cephalica	46151	187958	-	None	True	deleted from tree in reconciliation	Pseudoeurycea_cephalica	-	False
otu252004	Pseudoeurycea maxima	902216	320164	-	None	True	deleted from tree in reconciliation	Pseudoeurycea_maxima	-	False
otu252005	Pseudoeurycea boneti	98845	320473	-	None	True	deleted from tree in reconciliation	Pseudoeurycea_boneti	-	False
